GeneID	GO_ID
Sco12g11880.1	33208|Metazoa
Sco11g07700.1	33208|Metazoa
Sco15g10980.1	33208|Metazoa
Sco16g08040.1	33208|Metazoa
Sco11g09510.1	2759|Eukaryota
Sco17g01220.1	33208|Metazoa
Sco03g10980.1	33208|Metazoa
Sco02g00050.1	33208|Metazoa
Sco19g11460.1	33208|Metazoa
Sco05g08470.1	33208|Metazoa
Sco08g03610.1	33208|Metazoa
Sco07g07050.1	33208|Metazoa
Sco17g13610.1	33208|Metazoa
Sco18g09370.1	33154|Opisthokonta
Sco07g01510.1	33208|Metazoa
Sco06g06740.1	33208|Metazoa
Sco14g06200.1	33208|Metazoa
Sco19g03450.1	33208|Metazoa
Sco11g12310.1	2759|Eukaryota
Sco08g08800.1	33208|Metazoa
Sco04g03780.1	33208|Metazoa
Sco14g14580.1	33208|Metazoa
Sco02g06900.1	33208|Metazoa
Sco19g08110.1	5878|Ciliophora
Sco04g00210.1	33208|Metazoa
Sco17g14090.1	33208|Metazoa
Sco10g03570.1	33208|Metazoa
Sco06g04810.1	33208|Metazoa
Sco00g00051.1	33208|Metazoa
Sco13g13540.1	33208|Metazoa
Sco16g13850.1	33208|Metazoa
Sco11g12210.1	33208|Metazoa
Sco01g06490.1	33208|Metazoa
Sco06g03270.1	33208|Metazoa
Sco04g04480.1	33208|Metazoa
Sco03g02430.1	33208|Metazoa
Sco10g06410.1	33208|Metazoa
Sco07g08220.1	33208|Metazoa
Sco07g05970.1	33208|Metazoa
Sco13g12050.1	33208|Metazoa
Sco04g08680.1	33208|Metazoa
Sco12g00340.1	33208|Metazoa
Sco11g10010.1	33208|Metazoa
Sco01g04380.1	33208|Metazoa
Sco17g13280.1	33208|Metazoa
Sco03g08790.1	33208|Metazoa
Sco17g19980.1	33208|Metazoa
Sco03g11620.1	33208|Metazoa
Sco07g10650.1	33208|Metazoa
Sco19g01110.1	33208|Metazoa
Sco16g11410.1	33208|Metazoa
Sco11g06070.1	33208|Metazoa
Sco07g02920.1	33208|Metazoa
Sco02g02100.1	33208|Metazoa
Sco15g06210.1	33208|Metazoa
Sco19g06230.1	33208|Metazoa
Sco03g04960.1	33208|Metazoa
Sco14g03130.1	33208|Metazoa
Sco14g04160.1	33208|Metazoa
Sco14g07490.1	33208|Metazoa
Sco18g08680.1	33208|Metazoa
Sco04g00840.1	33208|Metazoa
Sco17g10880.1	33208|Metazoa
Sco01g07860.1	33208|Metazoa
Sco19g08170.1	33208|Metazoa
Sco15g06050.1	33208|Metazoa
Sco15g08000.1	33208|Metazoa
Sco13g02580.1	2759|Eukaryota
Sco13g08460.1	33154|Opisthokonta
Sco08g01940.1	33208|Metazoa
Sco11g07140.1	33208|Metazoa
Sco03g10030.1	33208|Metazoa
Sco02g02110.1	33208|Metazoa
Sco03g04840.1	33208|Metazoa
Sco17g13760.1	33208|Metazoa
Sco06g01030.1	33208|Metazoa
Sco11g07460.1	33208|Metazoa
Sco17g12410.1	33208|Metazoa
Sco06g08180.1	33208|Metazoa
Sco14g14250.1	33208|Metazoa
Sco10g05580.1	33208|Metazoa
Sco05g03270.1	33208|Metazoa
Sco06g08200.1	33208|Metazoa
Sco11g10860.1	33208|Metazoa
Sco12g14620.1	33208|Metazoa
Sco09g01940.1	33208|Metazoa
Sco12g09090.1	33208|Metazoa
Sco17g01980.1	33208|Metazoa
Sco11g08570.1	33208|Metazoa
Sco05g01290.1	33208|Metazoa
Sco16g13030.1	33208|Metazoa
Sco18g01540.1	33208|Metazoa
Sco17g10680.1	33208|Metazoa
Sco16g10720.1	33208|Metazoa
Sco04g08840.1	33208|Metazoa
Sco04g00220.1	33208|Metazoa
Sco13g00630.1	33208|Metazoa
Sco08g06030.1	33208|Metazoa
Sco04g04600.1	33208|Metazoa
Sco16g02360.1	33208|Metazoa
Sco03g05870.1	33208|Metazoa
Sco15g05920.1	33208|Metazoa
Sco18g00510.1	33208|Metazoa
Sco07g00850.1	33208|Metazoa
Sco05g05300.1	33208|Metazoa
Sco05g07030.1	33208|Metazoa
Sco03g11870.1	33208|Metazoa
Sco04g01070.1	33208|Metazoa
Sco17g11200.1	33208|Metazoa
Sco13g10190.1	33208|Metazoa
Sco17g03300.1	33208|Metazoa
Sco14g14550.1	33208|Metazoa
Sco15g03510.1	33208|Metazoa
Sco07g04260.1	33208|Metazoa
Sco02g09860.1	33208|Metazoa
Sco08g02390.1	33208|Metazoa
Sco15g01490.1	33208|Metazoa
Sco15g10330.1	33208|Metazoa
Sco19g12000.1	33208|Metazoa
Sco12g10510.1	33208|Metazoa
Sco10g02410.1	33208|Metazoa
Sco14g03040.1	33208|Metazoa
Sco15g05580.1	33208|Metazoa
Sco17g09230.1	33208|Metazoa
Sco18g00090.1	2759|Eukaryota
Sco08g06370.1	33208|Metazoa
Sco16g06530.1	33208|Metazoa
Sco02g09840.1	33208|Metazoa
Sco14g07520.1	33208|Metazoa
Sco03g03820.1	33208|Metazoa
Sco19g01450.1	33208|Metazoa
Sco06g11640.1	33208|Metazoa
Sco09g01430.1	33208|Metazoa
Sco11g06390.1	121069|Pythiales
Sco13g05890.1	33208|Metazoa
Sco17g01640.1	33208|Metazoa
Sco15g13090.1	6500.XP_005103422.1|-
Sco02g07250.1	33208|Metazoa
Sco16g11910.1	33208|Metazoa
Sco12g07300.1	33208|Metazoa
Sco14g11940.1	33208|Metazoa
Sco01g10760.1	33208|Metazoa
Sco16g08170.1	33208|Metazoa
Sco19g14990.1	33208|Metazoa
Sco15g08420.1	33208|Metazoa
Sco14g08750.1	33208|Metazoa
Sco15g12580.1	33208|Metazoa
Sco17g05610.1	33208|Metazoa
Sco13g13510.1	33208|Metazoa
Sco17g02290.1	588596.U9UPV0|-
Sco05g01970.1	6500.XP_005089662.1|-
Sco13g01770.1	33208|Metazoa
Sco19g15980.1	33208|Metazoa
Sco17g02010.1	33208|Metazoa
Sco16g03910.1	33208|Metazoa
Sco12g12820.1	33208|Metazoa
Sco09g00810.1	33208|Metazoa
Sco17g03650.1	33208|Metazoa
Sco03g03610.1	33208|Metazoa
Sco10g03090.1	33208|Metazoa
Sco10g03600.1	33208|Metazoa
Sco19g04170.1	33208|Metazoa
Sco13g15160.1	33208|Metazoa
Sco06g13040.1	33208|Metazoa
Sco13g15650.1	33208|Metazoa
Sco03g05420.1	33208|Metazoa
Sco06g12330.1	33208|Metazoa
Sco04g01590.1	33208|Metazoa
Sco05g03330.1	33208|Metazoa
Sco14g15820.1	2759|Eukaryota
Sco01g08160.1	33208|Metazoa
Sco11g11100.1	33208|Metazoa
Sco07g06620.1	33208|Metazoa
Sco17g05940.1	33208|Metazoa
Sco12g01560.1	33208|Metazoa
Sco17g11650.1	33208|Metazoa
Sco04g07400.1	33208|Metazoa
Sco01g08240.1	33208|Metazoa
Sco09g04760.1	33208|Metazoa
Sco12g11080.1	33208|Metazoa
Sco18g05790.1	33208|Metazoa
Sco04g06140.1	33208|Metazoa
Sco00g00006.1	33208|Metazoa
Sco13g05790.1	33208|Metazoa
Sco17g03380.1	33208|Metazoa
Sco16g08100.1	33208|Metazoa
Sco03g04390.1	33208|Metazoa
Sco14g03470.1	33208|Metazoa
Sco02g05770.1	33208|Metazoa
Sco12g15140.1	33208|Metazoa
Sco17g12230.1	33208|Metazoa
Sco09g01840.1	33208|Metazoa
Sco17g18330.1	2759|Eukaryota
Sco17g15240.1	33208|Metazoa
Sco09g05620.1	33208|Metazoa
Sco11g05820.1	33208|Metazoa
Sco11g02610.1	33208|Metazoa
Sco17g20810.1	33208|Metazoa
Sco17g16340.1	33208|Metazoa
Sco17g04590.1	33154|Opisthokonta
Sco18g10300.1	2759|Eukaryota
Sco06g08330.1	33208|Metazoa
Sco02g03110.1	33208|Metazoa
Sco19g07950.1	33208|Metazoa
Sco13g05380.1	33208|Metazoa
Sco14g11290.1	33208|Metazoa
Sco13g14200.1	33208|Metazoa
Sco12g11370.1	33208|Metazoa
Sco08g04300.1	33208|Metazoa
Sco16g00180.1	33208|Metazoa
Sco15g07890.1	33208|Metazoa
Sco05g07490.1	33208|Metazoa
Sco14g16900.1	33208|Metazoa
Sco13g06530.1	33208|Metazoa
Sco17g10650.1	1239|Firmicutes
Sco05g10630.1	33208|Metazoa
Sco16g13570.1	33208|Metazoa
Sco04g03700.1	33208|Metazoa
Sco11g02170.1	33208|Metazoa
Sco05g00950.1	33208|Metazoa
Sco19g11850.1	33208|Metazoa
Sco06g05760.1	33208|Metazoa
Sco10g03230.1	33208|Metazoa
Sco06g06210.1	33208|Metazoa
Sco11g05470.1	33208|Metazoa
Sco14g07280.1	33208|Metazoa
Sco07g00870.1	33208|Metazoa
Sco15g04960.1	33208|Metazoa
Sco13g14610.1	33208|Metazoa
Sco11g03130.1	33208|Metazoa
Sco05g08230.1	2759|Eukaryota
Sco11g06870.1	33208|Metazoa
Sco13g06300.1	33208|Metazoa
Sco07g03550.1	33208|Metazoa
Sco16g05030.1	33208|Metazoa
Sco15g04510.1	33208|Metazoa
Sco17g02720.1	33208|Metazoa
Sco04g10270.1	33208|Metazoa
Sco19g05820.1	33208|Metazoa
Sco15g06410.1	33208|Metazoa
Sco17g14370.1	33208|Metazoa
Sco12g08930.1	33208|Metazoa
Sco14g09510.1	33208|Metazoa
Sco08g03430.1	33208|Metazoa
Sco01g07870.1	33208|Metazoa
Sco15g04620.1	33208|Metazoa
Sco11g06990.1	2759|Eukaryota
Sco10g07260.1	33208|Metazoa
Sco06g13050.1	33208|Metazoa
Sco19g12080.1	33208|Metazoa
Sco04g03510.1	33208|Metazoa
Sco13g13160.1	33208|Metazoa
Sco19g08810.1	33208|Metazoa
Sco13g10540.1	33208|Metazoa
Sco11g02450.1	33208|Metazoa
Sco19g04680.1	33208|Metazoa
Sco03g00540.1	33208|Metazoa
Sco07g01320.1	33208|Metazoa
Sco17g16920.1	33208|Metazoa
Sco14g12220.1	33208|Metazoa
Sco15g09450.1	33208|Metazoa
Sco01g05680.1	33208|Metazoa
Sco03g04100.1	33208|Metazoa
Sco01g06290.1	33208|Metazoa
Sco12g01000.1	33208|Metazoa
Sco19g01470.1	33208|Metazoa
Sco01g08570.1	2759|Eukaryota
Sco07g08340.1	33208|Metazoa
Sco11g07310.1	33208|Metazoa
Sco17g15780.1	33208|Metazoa
Sco17g19020.1	33208|Metazoa
Sco12g06270.1	33208|Metazoa
Sco03g07730.1	33208|Metazoa
Sco12g10920.1	1117|Cyanobacteria
Sco06g00250.1	33208|Metazoa
Sco12g10720.1	33208|Metazoa
Sco03g07870.1	33208|Metazoa
Sco11g05320.1	33208|Metazoa
Sco04g07950.1	33208|Metazoa
Sco13g16250.1	33208|Metazoa
Sco19g05110.1	33208|Metazoa
Sco14g02850.1	33208|Metazoa
Sco07g09670.1	33208|Metazoa
Sco05g01950.1	33208|Metazoa
Sco11g11040.1	33208|Metazoa
Sco12g12530.1	33208|Metazoa
Sco08g00990.1	33208|Metazoa
Sco04g09190.1	976|Bacteroidetes
Sco04g03340.1	33208|Metazoa
Sco14g16310.1	33208|Metazoa
Sco19g02870.1	33208|Metazoa
Sco16g13510.1	2759|Eukaryota
Sco14g11140.1	33208|Metazoa
Sco03g07440.1	33208|Metazoa
Sco15g03610.1	33208|Metazoa
Sco17g10080.1	33208|Metazoa
Sco05g11950.1	2759|Eukaryota
Sco12g06590.1	33208|Metazoa
Sco13g16180.1	33208|Metazoa
Sco05g00560.1	33208|Metazoa
Sco06g06520.1	33208|Metazoa
Sco03g01410.1	33208|Metazoa
Sco15g04790.1	33208|Metazoa
Sco17g18810.1	33208|Metazoa
Sco08g04430.1	33208|Metazoa
Sco11g06690.1	33208|Metazoa
Sco02g07790.1	33208|Metazoa
Sco12g06220.1	33208|Metazoa
Sco14g02540.1	33208|Metazoa
Sco04g06360.1	33208|Metazoa
Sco17g04940.1	33208|Metazoa
Sco17g18100.1	2759|Eukaryota
Sco08g06280.1	33208|Metazoa
Sco12g00050.1	2836|Bacillariophyta
Sco03g11050.1	33208|Metazoa
Sco06g07510.1	33208|Metazoa
Sco17g10100.1	33208|Metazoa
Sco18g09520.1	33154|Opisthokonta
Sco07g01310.1	33208|Metazoa
Sco09g04150.1	33208|Metazoa
Sco15g04200.1	33208|Metazoa
Sco10g06240.1	33208|Metazoa
Sco11g08810.1	33208|Metazoa
Sco01g09960.1	33208|Metazoa
Sco15g07700.1	33208|Metazoa
Sco09g04220.1	33208|Metazoa
Sco01g03390.1	33208|Metazoa
Sco17g01160.1	33208|Metazoa
Sco12g06240.1	33208|Metazoa
Sco11g08650.1	7739.XP_002607424.1|-
Sco09g05160.1	33208|Metazoa
Sco15g07030.1	33208|Metazoa
Sco15g07940.1	33208|Metazoa
Sco10g03440.1	33208|Metazoa
Sco11g01460.1	33208|Metazoa
Sco05g03080.1	33208|Metazoa
Sco12g12930.1	33208|Metazoa
Sco07g00080.1	33208|Metazoa
Sco17g02710.1	400682.PAC_15705680|-
Sco06g08260.1	33208|Metazoa
Sco14g14350.1	33154|Opisthokonta
Sco12g02880.1	33208|Metazoa
Sco19g05530.1	33208|Metazoa
Sco16g03450.1	33208|Metazoa
Sco16g08910.1	33208|Metazoa
Sco04g02240.1	33208|Metazoa
Sco04g08770.1	33208|Metazoa
Sco10g00570.1	33208|Metazoa
Sco00g00035.1	2|Bacteria
Sco08g06070.1	33208|Metazoa
Sco10g02360.1	33208|Metazoa
Sco13g15790.1	33154|Opisthokonta
Sco17g06680.1	33208|Metazoa
Sco02g02370.1	33208|Metazoa
Sco18g09780.1	33208|Metazoa
Sco01g01870.1	33208|Metazoa
Sco02g06010.1	33208|Metazoa
Sco17g03550.1	33208|Metazoa
Sco15g11210.1	33208|Metazoa
Sco07g07030.1	33208|Metazoa
Sco13g07820.1	33208|Metazoa
Sco13g01990.1	33208|Metazoa
Sco08g01410.1	33208|Metazoa
Sco05g07320.1	33208|Metazoa
Sco01g02110.1	33208|Metazoa
Sco17g15740.1	33208|Metazoa
Sco13g06150.1	33208|Metazoa
Sco05g00200.1	33208|Metazoa
Sco14g08170.1	33208|Metazoa
Sco19g00410.1	33208|Metazoa
Sco03g09520.1	33208|Metazoa
Sco15g05140.1	33208|Metazoa
Sco11g10930.1	33208|Metazoa
Sco18g00530.1	33208|Metazoa
Sco16g03820.1	33208|Metazoa
Sco17g01960.1	33208|Metazoa
Sco04g01960.1	33208|Metazoa
Sco10g05750.1	4751|Fungi
Sco14g03600.1	33208|Metazoa
Sco19g08670.1	33208|Metazoa
Sco11g03250.1	33208|Metazoa
Sco16g04710.1	33208|Metazoa
Sco01g01830.1	33208|Metazoa
Sco01g09630.1	33208|Metazoa
Sco07g09160.1	33208|Metazoa
Sco14g00500.1	33208|Metazoa
Sco19g08490.1	33208|Metazoa
Sco08g07180.1	33208|Metazoa
Sco11g06470.1	33208|Metazoa
Sco06g05770.1	33208|Metazoa
Sco14g06150.1	33208|Metazoa
Sco04g03030.1	33208|Metazoa
Sco13g10520.1	33208|Metazoa
Sco12g11510.1	33208|Metazoa
Sco19g02900.1	33208|Metazoa
Sco03g03450.1	33208|Metazoa
Sco14g08710.1	33208|Metazoa
Sco06g10470.1	33208|Metazoa
Sco12g12430.1	33208|Metazoa
Sco01g03830.1	33208|Metazoa
Sco01g04240.1	33208|Metazoa
Sco19g12810.1	33208|Metazoa
Sco11g08320.1	33208|Metazoa
Sco04g00830.1	33208|Metazoa
Sco17g03640.1	33208|Metazoa
Sco11g09930.1	33208|Metazoa
Sco02g02310.1	33208|Metazoa
Sco17g01600.1	33208|Metazoa
Sco13g07180.1	33208|Metazoa
Sco16g01580.1	33208|Metazoa
Sco12g06700.1	33208|Metazoa
Sco10g07550.1	33208|Metazoa
Sco07g05590.1	33208|Metazoa
Sco19g12220.1	33208|Metazoa
Sco14g08130.1	33208|Metazoa
Sco12g05020.1	33208|Metazoa
Sco16g00120.1	33208|Metazoa
Sco04g06850.1	33208|Metazoa
Sco07g03000.1	33208|Metazoa
Sco11g12180.1	33208|Metazoa
Sco13g05720.1	33208|Metazoa
Sco13g13490.1	33208|Metazoa
Sco06g01250.1	33208|Metazoa
Sco04g04470.1	33208|Metazoa
Sco11g02690.1	33208|Metazoa
Sco03g10670.1	33208|Metazoa
Sco15g03800.1	33208|Metazoa
Sco12g00070.1	33208|Metazoa
Sco01g04560.1	2759|Eukaryota
Sco11g10200.1	33208|Metazoa
Sco01g00730.1	33208|Metazoa
Sco06g09570.1	33208|Metazoa
Sco18g05110.1	33208|Metazoa
Sco01g05240.1	33208|Metazoa
Sco04g07270.1	33208|Metazoa
Sco13g05980.1	33208|Metazoa
Sco14g05510.1	33208|Metazoa
Sco01g00970.1	33208|Metazoa
Sco15g03430.1	33208|Metazoa
Sco14g06160.1	33208|Metazoa
Sco16g05430.1	33208|Metazoa
Sco01g08920.1	33208|Metazoa
Sco04g08010.1	33208|Metazoa
Sco05g06690.1	33208|Metazoa
Sco13g03990.1	33208|Metazoa
Sco15g03020.1	33208|Metazoa
Sco19g04630.1	33208|Metazoa
Sco06g06950.1	33208|Metazoa
Sco14g16430.1	33208|Metazoa
Sco07g10490.1	33208|Metazoa
Sco19g05960.1	33208|Metazoa
Sco16g07520.1	33208|Metazoa
Sco11g06520.1	33208|Metazoa
Sco17g18620.1	33208|Metazoa
Sco05g05220.1	33208|Metazoa
Sco14g01380.1	33208|Metazoa
Sco16g05200.1	33208|Metazoa
Sco03g10990.1	33208|Metazoa
Sco15g10910.1	33208|Metazoa
Sco16g05400.1	33208|Metazoa
Sco06g11130.1	33208|Metazoa
Sco13g02970.1	33208|Metazoa
Sco02g04750.1	33208|Metazoa
Sco12g03580.1	33208|Metazoa
Sco14g16240.1	33208|Metazoa
Sco14g08730.1	33208|Metazoa
Sco03g06610.1	33208|Metazoa
Sco14g16290.1	33208|Metazoa
Sco05g06920.1	6500.XP_005089662.1|-
Sco03g07970.1	33208|Metazoa
Sco06g03170.1	33208|Metazoa
Sco10g02740.1	33208|Metazoa
Sco14g09350.1	33208|Metazoa
Sco13g00090.1	33208|Metazoa
Sco17g03510.1	33208|Metazoa
Sco13g14970.1	33154|Opisthokonta
Sco17g04670.1	33208|Metazoa
Sco19g01590.1	33208|Metazoa
Sco01g00720.1	33208|Metazoa
Sco06g01870.1	33208|Metazoa
Sco12g08380.1	33208|Metazoa
Sco03g05710.1	33208|Metazoa
Sco14g07990.1	33208|Metazoa
Sco09g03980.1	33208|Metazoa
Sco05g02060.1	33208|Metazoa
Sco16g01720.1	33208|Metazoa
Sco12g15900.1	33208|Metazoa
Sco19g00150.1	33208|Metazoa
Sco14g06530.1	33208|Metazoa
Sco14g12200.1	103372.F4W3Y7|-
Sco15g04390.1	33208|Metazoa
Sco12g07880.1	33208|Metazoa
Sco03g09770.1	33208|Metazoa
Sco13g15580.1	33208|Metazoa
Sco14g05290.1	33208|Metazoa
Sco07g03800.1	33208|Metazoa
Sco08g07490.1	33208|Metazoa
Sco03g08250.1	33208|Metazoa
Sco08g09780.1	33208|Metazoa
Sco06g05880.1	33208|Metazoa
Sco04g00730.1	33208|Metazoa
Sco17g16220.1	33208|Metazoa
Sco12g04240.1	33208|Metazoa
Sco12g06060.1	33208|Metazoa
Sco16g10030.1	33208|Metazoa
Sco01g07690.1	33208|Metazoa
Sco14g05560.1	33208|Metazoa
Sco04g03170.1	33208|Metazoa
Sco07g03290.1	33208|Metazoa
Sco14g15460.1	33208|Metazoa
Sco17g05500.1	33208|Metazoa
Sco03g07630.1	33208|Metazoa
Sco08g07470.1	33208|Metazoa
Sco17g03780.1	33208|Metazoa
Sco02g05520.1	33208|Metazoa
Sco03g00820.1	33208|Metazoa
Sco07g08090.1	33208|Metazoa
Sco10g01830.1	33208|Metazoa
Sco14g02660.1	33208|Metazoa
Sco15g06150.1	33208|Metazoa
Sco07g05210.1	33208|Metazoa
Sco02g09940.1	33208|Metazoa
Sco03g07640.1	33208|Metazoa
Sco14g01170.1	33208|Metazoa
Sco11g00130.1	33208|Metazoa
Sco15g05890.1	33208|Metazoa
Sco02g06780.1	33208|Metazoa
Sco04g03000.1	33208|Metazoa
Sco15g10780.1	33208|Metazoa
Sco05g08110.1	33208|Metazoa
Sco17g17910.1	976|Bacteroidetes
Sco02g06120.1	33208|Metazoa
Sco12g15840.1	33208|Metazoa
Sco09g06170.1	33208|Metazoa
Sco15g01620.1	33208|Metazoa
Sco19g01060.1	33208|Metazoa
Sco17g14950.1	33208|Metazoa
Sco19g10240.1	33208|Metazoa
Sco12g14860.1	33208|Metazoa
Sco13g14040.1	33208|Metazoa
Sco07g06200.1	33208|Metazoa
Sco15g08920.1	33208|Metazoa
Sco17g11150.1	33208|Metazoa
Sco03g01480.1	33208|Metazoa
Sco08g04270.1	33208|Metazoa
Sco02g06550.1	33208|Metazoa
Sco05g01030.1	33208|Metazoa
Sco02g02280.1	33208|Metazoa
Sco10g02750.1	33208|Metazoa
Sco17g16070.1	33208|Metazoa
Sco16g04740.1	33208|Metazoa
Sco08g02470.1	33208|Metazoa
Sco10g05910.1	33208|Metazoa
Sco14g10140.1	33208|Metazoa
Sco11g09800.1	33208|Metazoa
Sco14g16560.1	33208|Metazoa
Sco02g00320.1	33208|Metazoa
Sco17g04540.1	2759|Eukaryota
Sco14g15650.1	33208|Metazoa
Sco10g04080.1	33208|Metazoa
Sco01g00160.1	33208|Metazoa
Sco04g08470.1	33208|Metazoa
Sco18g07480.1	33208|Metazoa
Sco12g13330.1	35493|Streptophyta
Sco19g03970.1	33208|Metazoa
Sco10g00710.1	33208|Metazoa
Sco17g13450.1	33208|Metazoa
Sco12g13170.1	33208|Metazoa
Sco14g10990.1	33208|Metazoa
Sco14g10200.1	33208|Metazoa
Sco15g06830.1	33208|Metazoa
Sco06g00380.1	33208|Metazoa
Sco01g05460.1	33208|Metazoa
Sco08g00820.1	33208|Metazoa
Sco14g14870.1	33208|Metazoa
Sco06g11170.1	33208|Metazoa
Sco18g07010.1	33208|Metazoa
Sco13g11440.1	33208|Metazoa
Sco00g00046.1	33208|Metazoa
Sco01g00090.1	33208|Metazoa
Sco15g06690.1	33208|Metazoa
Sco01g09920.1	33208|Metazoa
Sco01g04480.1	33208|Metazoa
Sco06g02410.1	33208|Metazoa
Sco01g09740.1	33208|Metazoa
Sco10g00470.1	33208|Metazoa
Sco11g03400.1	33208|Metazoa
Sco03g09930.1	33208|Metazoa
Sco14g04860.1	33208|Metazoa
Sco01g09750.1	33208|Metazoa
Sco02g07270.1	33208|Metazoa
Sco17g04780.1	33208|Metazoa
Sco11g05180.1	33208|Metazoa
Sco14g14290.1	33208|Metazoa
Sco18g06250.1	33208|Metazoa
Sco10g05100.1	33208|Metazoa
Sco14g16710.1	33208|Metazoa
Sco15g03470.1	33208|Metazoa
Sco19g06390.1	33208|Metazoa
Sco12g08050.1	33208|Metazoa
Sco06g06910.1	33208|Metazoa
Sco16g09940.1	33208|Metazoa
Sco11g11910.1	2759|Eukaryota
Sco13g10610.1	33208|Metazoa
Sco17g10090.1	33208|Metazoa
Sco19g08360.1	33208|Metazoa
Sco12g14910.1	33208|Metazoa
Sco05g08930.1	33208|Metazoa
Sco12g06500.1	33208|Metazoa
Sco03g05400.1	33208|Metazoa
Sco03g08040.1	33208|Metazoa
Sco14g15190.1	33208|Metazoa
Sco15g07800.1	33208|Metazoa
Sco07g09030.1	33208|Metazoa
Sco15g04370.1	33208|Metazoa
Sco14g02000.1	33208|Metazoa
Sco05g08810.1	33208|Metazoa
Sco19g09250.1	33208|Metazoa
Sco03g12480.1	33208|Metazoa
Sco09g06140.1	33208|Metazoa
Sco17g16300.1	33208|Metazoa
Sco10g06350.1	33208|Metazoa
Sco15g11070.1	33208|Metazoa
Sco08g02200.1	33208|Metazoa
Sco19g15780.1	2759|Eukaryota
Sco17g03220.1	33208|Metazoa
Sco08g04250.1	33208|Metazoa
Sco04g04270.1	2759|Eukaryota
Sco14g06970.1	33208|Metazoa
Sco19g06660.1	33208|Metazoa
Sco14g09930.1	33208|Metazoa
Sco01g06630.1	33208|Metazoa
Sco03g10240.1	33208|Metazoa
Sco01g02690.1	7668.SPU_017370-tr|-
Sco04g01540.1	33208|Metazoa
Sco14g06400.1	2759|Eukaryota
Sco17g06290.1	33208|Metazoa
Sco15g00550.1	33208|Metazoa
Sco18g02200.1	33208|Metazoa
Sco17g02590.1	33208|Metazoa
Sco06g05160.1	33208|Metazoa
Sco08g00470.1	33208|Metazoa
Sco06g12960.1	33208|Metazoa
Sco10g01320.1	2759|Eukaryota
Sco12g09470.1	33208|Metazoa
Sco11g00710.1	2759|Eukaryota
Sco05g06370.1	33208|Metazoa
Sco12g00980.1	33208|Metazoa
Sco14g13350.1	33208|Metazoa
Sco01g07210.1	33208|Metazoa
Sco16g03420.1	33208|Metazoa
Sco15g03230.1	33208|Metazoa
Sco19g01670.1	33208|Metazoa
Sco14g02400.1	33208|Metazoa
Sco12g14200.1	33208|Metazoa
Sco11g05420.1	33208|Metazoa
Sco04g03630.1	33208|Metazoa
Sco19g16400.1	33208|Metazoa
Sco19g05370.1	33208|Metazoa
Sco17g07600.1	33208|Metazoa
Sco14g15630.1	33208|Metazoa
Sco12g01500.1	33208|Metazoa
Sco15g12050.1	33208|Metazoa
Sco06g04960.1	33208|Metazoa
Sco14g09610.1	33208|Metazoa
Sco03g10070.1	33208|Metazoa
Sco08g01810.1	33208|Metazoa
Sco08g05090.1	33208|Metazoa
Sco14g00550.1	33208|Metazoa
Sco09g02800.1	33208|Metazoa
Sco01g01030.1	33208|Metazoa
Sco16g11260.1	33208|Metazoa
Sco11g10450.1	33208|Metazoa
Sco13g10350.1	33208|Metazoa
Sco12g14600.1	33208|Metazoa
Sco13g15120.1	33154|Opisthokonta
Sco12g03950.1	33208|Metazoa
Sco16g11570.1	33208|Metazoa
Sco14g15200.1	33208|Metazoa
Sco15g11340.1	33208|Metazoa
Sco04g00480.1	33154|Opisthokonta
Sco12g10200.1	33208|Metazoa
Sco11g11160.1	33208|Metazoa
Sco16g07570.1	33208|Metazoa
Sco01g09590.1	33208|Metazoa
Sco08g02420.1	33208|Metazoa
Sco02g04610.1	33208|Metazoa
Sco13g07080.1	33208|Metazoa
Sco04g04290.1	33208|Metazoa
Sco16g05350.1	2759|Eukaryota
Sco14g02620.1	33208|Metazoa
Sco13g12390.1	33208|Metazoa
Sco08g00250.1	33208|Metazoa
Sco17g13910.1	2759|Eukaryota
Sco03g11590.1	33208|Metazoa
Sco14g09780.1	33208|Metazoa
Sco17g01610.1	33208|Metazoa
Sco06g01800.1	33208|Metazoa
Sco13g08590.1	33208|Metazoa
Sco05g10580.1	33208|Metazoa
Sco03g08150.1	33208|Metazoa
Sco04g02510.1	33208|Metazoa
Sco03g00970.1	33208|Metazoa
Sco12g10250.1	33208|Metazoa
Sco02g01050.1	33208|Metazoa
Sco19g11630.1	33208|Metazoa
Sco18g00680.1	33208|Metazoa
Sco14g08220.1	33208|Metazoa
Sco15g12450.1	33208|Metazoa
Sco12g05620.1	33208|Metazoa
Sco06g09840.1	33208|Metazoa
Sco11g01860.1	35493|Streptophyta
Sco14g16890.1	33208|Metazoa
Sco06g03290.1	33208|Metazoa
Sco08g02190.1	33208|Metazoa
Sco19g06780.1	33208|Metazoa
Sco13g06630.1	33208|Metazoa
Sco01g04430.1	33208|Metazoa
Sco11g03690.1	33208|Metazoa
Sco08g07350.1	33208|Metazoa
Sco14g13890.1	33208|Metazoa
Sco19g12770.1	2759|Eukaryota
Sco17g01690.1	33208|Metazoa
Sco16g05890.1	33208|Metazoa
Sco19g12800.1	33208|Metazoa
Sco04g05730.1	33208|Metazoa
Sco18g08900.1	33208|Metazoa
Sco01g04400.1	33208|Metazoa
Sco19g04140.1	33208|Metazoa
Sco19g01070.1	33208|Metazoa
Sco03g03080.1	33208|Metazoa
